index,year,month,day,big_endian_date,little_endian_date,us_date,title,authors,first_author,second_author,pseudonym_of
2477,1979,3,4,1979-3-4,4/3/1979,3/4/1979,Chesapeake,James Michener,James Michener,,
2478,1979,3,11,1979-3-11,11/3/1979,3/11/1979,Chesapeake,James Michener,James Michener,,
2479,1979,3,18,1979-3-18,18/3/1979,3/18/1979,Overload,Arthur Hailey,Arthur Hailey,,
2480,1979,3,25,1979-3-25,25/3/1979,3/25/1979,War and Remembrance,Herman Wouk,Herman Wouk,,
2481,1979,4,1,1979-4-1,1/4/1979,4/1/1979,War and Remembrance,Herman Wouk,Herman Wouk,,
2482,1979,4,8,1979-4-8,8/4/1979,4/8/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2483,1979,4,15,1979-4-15,15/4/1979,4/15/1979,Good as Gold,Joseph Heller,Joseph Heller,,
2484,1979,4,22,1979-4-22,22/4/1979,4/22/1979,Good as Gold,Joseph Heller,Joseph Heller,,
2485,1979,4,29,1979-4-29,29/4/1979,4/29/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2486,1979,5,6,1979-5-6,6/5/1979,5/6/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2487,1979,5,13,1979-5-13,13/5/1979,5/13/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2488,1979,5,20,1979-5-20,20/5/1979,5/20/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2489,1979,5,27,1979-5-27,27/5/1979,5/27/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2490,1979,6,3,1979-6-3,3/6/1979,6/3/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2491,1979,6,10,1979-6-10,10/6/1979,6/10/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2492,1979,6,17,1979-6-17,17/6/1979,6/17/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2493,1979,6,24,1979-6-24,24/6/1979,6/24/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2494,1979,7,1,1979-7-1,1/7/1979,7/1/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2495,1979,7,8,1979-7-8,8/7/1979,7/8/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2496,1979,7,15,1979-7-15,15/7/1979,7/15/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2497,1979,7,22,1979-7-22,22/7/1979,7/22/1979,Sophie's Choice,William Styron,William Styron,,
2498,1979,7,29,1979-7-29,29/7/1979,7/29/1979,Sophie's Choice,William Styron,William Styron,,
2499,1979,8,5,1979-8-5,5/8/1979,8/5/1979,The Matarese Circle,Robert Ludlum,Robert Ludlum,,
2500,1979,8,12,1979-8-12,12/8/1979,8/12/1979,Sophie's Choice,William Styron,William Styron,,
2501,1979,8,19,1979-8-19,19/8/1979,8/19/1979,Sophie's Choice,William Styron,William Styron,,
2502,1979,8,26,1979-8-26,26/8/1979,8/26/1979,Sophie's Choice,William Styron,William Styron,,
2503,1979,9,2,1979-9-2,2/9/1979,9/2/1979,Sophie's Choice,William Styron,William Styron,,
2504,1979,9,9,1979-9-9,9/9/1979,9/9/1979,The Last Enchantment,Mary Stewart,Mary Stewart,,
2505,1979,9,16,1979-9-16,16/9/1979,9/16/1979,The Last Enchantment,Mary Stewart,Mary Stewart,,
2506,1979,9,23,1979-9-23,23/9/1979,9/23/1979,The Last Enchantment,Mary Stewart,Mary Stewart,,
2507,1979,9,30,1979-9-30,30/9/1979,9/30/1979,The Last Enchantment,Mary Stewart,Mary Stewart,,
2508,1979,10,7,1979-10-7,7/10/1979,10/7/1979,Jailbird,Kurt Vonnegut,Kurt Vonnegut,,
2509,1979,10,14,1979-10-14,14/10/1979,10/14/1979,The Dead Zone,Stephen King,Stephen King,,
2510,1979,10,21,1979-10-21,21/10/1979,10/21/1979,The Dead Zone,Stephen King,Stephen King,,
2511,1979,10,28,1979-10-28,28/10/1979,10/28/1979,The Establishment,Howard Fast,Howard Fast,,
2512,1979,11,4,1979-11-4,4/11/1979,11/4/1979,Jailbird,Kurt Vonnegut,Kurt Vonnegut,,
2513,1979,11,11,1979-11-11,11/11/1979,11/11/1979,The Establishment,Howard Fast,Howard Fast,,
2514,1979,11,18,1979-11-18,18/11/1979,11/18/1979,The Establishment,Howard Fast,Howard Fast,,
2515,1979,11,25,1979-11-25,25/11/1979,11/25/1979,The Establishment,Howard Fast,Howard Fast,,
2516,1979,12,2,1979-12-2,2/12/1979,12/2/1979,The Establishment,Howard Fast,Howard Fast,,
2517,1979,12,9,1979-12-9,9/12/1979,12/9/1979,Triple,Ken Follett,Ken Follett,,
2518,1979,12,16,1979-12-16,16/12/1979,12/16/1979,Triple,Ken Follett,Ken Follett,,
2519,1979,12,23,1979-12-23,23/12/1979,12/23/1979,The Establishment,Howard Fast,Howard Fast,,
2520,1979,12,30,1979-12-30,30/12/1979,12/30/1979,Jailbird,Kurt Vonnegut,Kurt Vonnegut,,
2521,1980,1,6,1980-1-6,6/1/1980,1/6/1980,Jailbird,Kurt Vonnegut,Kurt Vonnegut,,
2522,1980,1,13,1980-1-13,13/1/1980,1/13/1980,Jailbird,Kurt Vonnegut,Kurt Vonnegut,,
2523,1980,1,20,1980-1-20,20/1/1980,1/20/1980,Smiley's People,John le Carré,John le Carré,,
2524,1980,1,27,1980-1-27,27/1/1980,1/27/1980,Smiley's People,John le Carré,John le Carré,,
2525,1980,2,3,1980-2-3,3/2/1980,2/3/1980,Smiley's People,John le Carré,John le Carré,,
2526,1980,2,10,1980-2-10,10/2/1980,2/10/1980,Smiley's People,John le Carré,John le Carré,,
2527,1980,2,17,1980-2-17,17/2/1980,2/17/1980,Princess Daisy,Judith Krantz,Judith Krantz,,
2528,1980,2,24,1980-2-24,24/2/1980,2/24/1980,Princess Daisy,Judith Krantz,Judith Krantz,,
2529,1980,3,2,1980-3-2,2/3/1980,3/2/1980,Princess Daisy,Judith Krantz,Judith Krantz,,
2530,1980,3,9,1980-3-9,9/3/1980,3/9/1980,Princess Daisy,Judith Krantz,Judith Krantz,,
2531,1980,3,16,1980-3-16,16/3/1980,3/16/1980,Princess Daisy,Judith Krantz,Judith Krantz,,
2532,1980,3,23,1980-3-23,23/3/1980,3/23/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2533,1980,3,30,1980-3-30,30/3/1980,3/30/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2534,1980,4,6,1980-4-6,6/4/1980,4/6/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2535,1980,4,13,1980-4-13,13/4/1980,4/13/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2536,1980,4,20,1980-4-20,20/4/1980,4/20/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2537,1980,4,27,1980-4-27,27/4/1980,4/27/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2538,1980,5,4,1980-5-4,4/5/1980,5/4/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2539,1980,5,11,1980-5-11,11/5/1980,5/11/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2540,1980,5,18,1980-5-18,18/5/1980,5/18/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2541,1980,5,25,1980-5-25,25/5/1980,5/25/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2542,1980,6,1,1980-6-1,1/6/1980,6/1/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2543,1980,6,8,1980-6-8,8/6/1980,6/8/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2544,1980,6,15,1980-6-15,15/6/1980,6/15/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2545,1980,6,22,1980-6-22,22/6/1980,6/22/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2546,1980,6,29,1980-6-29,29/6/1980,6/29/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2547,1980,7,6,1980-7-6,6/7/1980,7/6/1980,The Bourne Identity,Robert Ludlum,Robert Ludlum,,
2548,1980,7,13,1980-7-13,13/7/1980,7/13/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2549,1980,7,20,1980-7-20,20/7/1980,7/20/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2550,1980,7,27,1980-7-27,27/7/1980,7/27/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2551,1980,8,3,1980-8-3,3/8/1980,8/3/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2552,1980,8,10,1980-8-10,10/8/1980,8/10/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2553,1980,8,17,1980-8-17,17/8/1980,8/17/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2554,1980,8,24,1980-8-24,24/8/1980,8/24/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2555,1980,8,31,1980-8-31,31/8/1980,8/31/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2556,1980,9,7,1980-9-7,7/9/1980,9/7/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2557,1980,9,14,1980-9-14,14/9/1980,9/14/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2558,1980,9,21,1980-9-21,21/9/1980,9/21/1980,Rage of Angels,Sidney Sheldon,Sidney Sheldon,,
2559,1980,9,28,1980-9-28,28/9/1980,9/28/1980,Firestarter,Stephen King,Stephen King,,
2560,1980,10,5,1980-10-5,5/10/1980,10/5/1980,Firestarter,Stephen King,Stephen King,,
2561,1980,10,12,1980-10-12,12/10/1980,10/12/1980,Firestarter,Stephen King,Stephen King,,
2562,1980,10,19,1980-10-19,19/10/1980,10/19/1980,The Key to Rebecca,Ken Follett,Ken Follett,,
2563,1980,10,26,1980-10-26,26/10/1980,10/26/1980,The Key to Rebecca,Ken Follett,Ken Follett,,
2564,1980,11,2,1980-11-2,2/11/1980,11/2/1980,The Covenant,James Michener,James Michener,,
2565,1980,11,9,1980-11-9,9/11/1980,11/9/1980,The Covenant,James Michener,James Michener,,
2566,1980,11,16,1980-11-16,16/11/1980,11/16/1980,The Covenant,James Michener,James Michener,,
2567,1980,11,23,1980-11-23,23/11/1980,11/23/1980,The Covenant,James Michener,James Michener,,
2568,1980,11,30,1980-11-30,30/11/1980,11/30/1980,The Covenant,James Michener,James Michener,,
2569,1980,12,7,1980-12-7,7/12/1980,12/7/1980,The Covenant,James Michener,James Michener,,
2570,1980,12,14,1980-12-14,14/12/1980,12/14/1980,The Covenant,James Michener,James Michener,,
2571,1980,12,21,1980-12-21,21/12/1980,12/21/1980,The Covenant,James Michener,James Michener,,
2572,1980,12,28,1980-12-28,28/12/1980,12/28/1980,The Covenant,James Michener,James Michener,,
2573,1981,1,4,1981-1-4,4/1/1981,1/4/1981,The Covenant,James Michener,James Michener,,
2574,1981,1,11,1981-1-11,11/1/1981,1/11/1981,The Covenant,James Michener,James Michener,,
2575,1981,1,18,1981-1-18,18/1/1981,1/18/1981,The Covenant,James Michener,James Michener,,
2576,1981,1,25,1981-1-25,25/1/1981,1/25/1981,The Covenant,James Michener,James Michener,,
2577,1981,2,1,1981-2-1,1/2/1981,2/1/1981,The Covenant,James Michener,James Michener,,
2578,1981,2,8,1981-2-8,8/2/1981,2/8/1981,The Covenant,James Michener,James Michener,,
2579,1981,2,15,1981-2-15,15/2/1981,2/15/1981,The Covenant,James Michener,James Michener,,
2580,1981,2,22,1981-2-22,22/2/1981,2/22/1981,The Covenant,James Michener,James Michener,,
2581,1981,3,1,1981-3-1,1/3/1981,3/1/1981,The Covenant,James Michener,James Michener,,
2582,1981,3,8,1981-3-8,8/3/1981,3/8/1981,The Covenant,James Michener,James Michener,,
2583,1981,3,15,1981-3-15,15/3/1981,3/15/1981,The Covenant,James Michener,James Michener,,
2584,1981,3,22,1981-3-22,22/3/1981,3/22/1981,The Covenant,James Michener,James Michener,,
2585,1981,3,29,1981-3-29,29/3/1981,3/29/1981,The Covenant,James Michener,James Michener,,
2586,1981,4,5,1981-4-5,5/4/1981,4/5/1981,The Covenant,James Michener,James Michener,,
2587,1981,4,12,1981-4-12,12/4/1981,4/12/1981,The Covenant,James Michener,James Michener,,
2588,1981,4,19,1981-4-19,19/4/1981,4/19/1981,The Covenant,James Michener,James Michener,,
2589,1981,4,26,1981-4-26,26/4/1981,4/26/1981,Gorky Park,Martin Cruz Smith,Martin Cruz Smith,,
2590,1981,5,3,1981-5-3,3/5/1981,5/3/1981,Gorky Park,Martin Cruz Smith,Martin Cruz Smith,,
2591,1981,5,10,1981-5-10,10/5/1981,5/10/1981,Noble House,James Clavell,James Clavell,,
2592,1981,5,17,1981-5-17,17/5/1981,5/17/1981,Noble House,James Clavell,James Clavell,,
2593,1981,5,24,1981-5-24,24/5/1981,5/24/1981,Noble House,James Clavell,James Clavell,,
2594,1981,5,31,1981-5-31,31/5/1981,5/31/1981,Noble House,James Clavell,James Clavell,,
2595,1981,6,7,1981-6-7,7/6/1981,6/7/1981,Noble House,James Clavell,James Clavell,,
2596,1981,6,14,1981-6-14,14/6/1981,6/14/1981,Noble House,James Clavell,James Clavell,,
2597,1981,6,21,1981-6-21,21/6/1981,6/21/1981,Noble House,James Clavell,James Clavell,,
2598,1981,6,28,1981-6-28,28/6/1981,6/28/1981,Noble House,James Clavell,James Clavell,,
2599,1981,7,5,1981-7-5,5/7/1981,7/5/1981,Noble House,James Clavell,James Clavell,,
2600,1981,7,12,1981-7-12,12/7/1981,7/12/1981,Noble House,James Clavell,James Clavell,,
2601,1981,7,19,1981-7-19,19/7/1981,7/19/1981,Noble House,James Clavell,James Clavell,,
2602,1981,7,26,1981-7-26,26/7/1981,7/26/1981,Noble House,James Clavell,James Clavell,,
2603,1981,8,2,1981-8-2,2/8/1981,8/2/1981,Noble House,James Clavell,James Clavell,,
2604,1981,8,9,1981-8-9,9/8/1981,8/9/1981,Noble House,James Clavell,James Clavell,,
2605,1981,8,16,1981-8-16,16/8/1981,8/16/1981,Noble House,James Clavell,James Clavell,,
2606,1981,8,23,1981-8-23,23/8/1981,8/23/1981,Cujo,Stephen King,Stephen King,,
2607,1981,8,30,1981-8-30,30/8/1981,8/30/1981,Cujo,Stephen King,Stephen King,,
2608,1981,9,6,1981-9-6,6/9/1981,9/6/1981,Cujo,Stephen King,Stephen King,,
2609,1981,9,13,1981-9-13,13/9/1981,9/13/1981,Cujo,Stephen King,Stephen King,,
2610,1981,9,20,1981-9-20,20/9/1981,9/20/1981,Cujo,Stephen King,Stephen King,,
2611,1981,9,27,1981-9-27,27/9/1981,9/27/1981,The Hotel New Hampshire,John Irving,John Irving,,
2612,1981,10,4,1981-10-4,4/10/1981,10/4/1981,The Hotel New Hampshire,John Irving,John Irving,,
2613,1981,10,11,1981-10-11,11/10/1981,10/11/1981,The Hotel New Hampshire,John Irving,John Irving,,
2614,1981,10,18,1981-10-18,18/10/1981,10/18/1981,The Hotel New Hampshire,John Irving,John Irving,,
2615,1981,10,25,1981-10-25,25/10/1981,10/25/1981,The Hotel New Hampshire,John Irving,John Irving,,
2616,1981,11,1,1981-11-1,1/11/1981,11/1/1981,The Hotel New Hampshire,John Irving,John Irving,,
2617,1981,11,8,1981-11-8,8/11/1981,11/8/1981,The Hotel New Hampshire,John Irving,John Irving,,
2618,1981,11,15,1981-11-15,15/11/1981,11/15/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2619,1981,11,22,1981-11-22,22/11/1981,11/22/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2620,1981,11,29,1981-11-29,29/11/1981,11/29/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2621,1981,12,6,1981-12-6,6/12/1981,12/6/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2622,1981,12,13,1981-12-13,13/12/1981,12/13/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2623,1981,12,20,1981-12-20,20/12/1981,12/20/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2624,1981,12,27,1981-12-27,27/12/1981,12/27/1981,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2625,1982,1,3,1982-1-3,3/1/1982,1/3/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2626,1982,1,10,1982-1-10,10/1/1982,1/10/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2627,1982,1,17,1982-1-17,17/1/1982,1/17/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2628,1982,1,24,1982-1-24,24/1/1982,1/24/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2629,1982,1,31,1982-1-31,31/1/1982,1/31/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2630,1982,2,7,1982-2-7,7/2/1982,2/7/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2631,1982,2,14,1982-2-14,14/2/1982,2/14/1982,The Hotel New Hampshire,John Irving,John Irving,,
2632,1982,2,21,1982-2-21,21/2/1982,2/21/1982,An Indecent Obsession,Colleen McCullough,Colleen McCullough,,
2633,1982,2,28,1982-2-28,28/2/1982,2/28/1982,North and South,John Jakes,John Jakes,,
2634,1982,3,7,1982-3-7,7/3/1982,3/7/1982,North and South,John Jakes,John Jakes,,
2635,1982,3,14,1982-3-14,14/3/1982,3/14/1982,North and South,John Jakes,John Jakes,,
2636,1982,3,21,1982-3-21,21/3/1982,3/21/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2637,1982,3,28,1982-3-28,28/3/1982,3/28/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2638,1982,4,4,1982-4-4,4/4/1982,4/4/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2639,1982,4,11,1982-4-11,11/4/1982,4/11/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2640,1982,4,18,1982-4-18,18/4/1982,4/18/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2641,1982,4,25,1982-4-25,25/4/1982,4/25/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2642,1982,5,2,1982-5-2,2/5/1982,5/2/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2643,1982,5,9,1982-5-9,9/5/1982,5/9/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2644,1982,5,16,1982-5-16,16/5/1982,5/16/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2645,1982,5,23,1982-5-23,23/5/1982,5/23/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2646,1982,5,30,1982-5-30,30/5/1982,5/30/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2647,1982,6,6,1982-6-6,6/6/1982,6/6/1982,The Man from St. Petersburg,Ken Follett,Ken Follett,,
2648,1982,6,13,1982-6-13,13/6/1982,6/13/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2649,1982,6,20,1982-6-20,20/6/1982,6/20/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2650,1982,6,27,1982-6-27,27/6/1982,6/27/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2651,1982,7,4,1982-7-4,4/7/1982,7/4/1982,The Prodigal Daughter,Jeffrey Archer,Jeffrey Archer,,
2652,1982,7,11,1982-7-11,11/7/1982,7/11/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2653,1982,7,18,1982-7-18,18/7/1982,7/18/1982,The Parsifal Mosaic,Robert Ludlum,Robert Ludlum,,
2654,1982,7,25,1982-7-25,25/7/1982,7/25/1982,The Prodigal Daughter,Jeffrey Archer,Jeffrey Archer,,
2655,1982,8,1,1982-8-1,1/8/1982,8/1/1982,The Prodigal Daughter,Jeffrey Archer,Jeffrey Archer,,
2656,1982,8,8,1982-8-8,8/8/1982,8/8/1982,The Prodigal Daughter,Jeffrey Archer,Jeffrey Archer,,
2657,1982,8,15,1982-8-15,15/8/1982,8/15/1982,Different Seasons,Stephen King,Stephen King,,
2658,1982,8,22,1982-8-22,22/8/1982,8/22/1982,The Prodigal Daughter,Jeffrey Archer,Jeffrey Archer,,
2659,1982,8,29,1982-8-29,29/8/1982,8/29/1982,Different Seasons,Stephen King,Stephen King,,
2660,1982,9,5,1982-9-5,5/9/1982,9/5/1982,Different Seasons,Stephen King,Stephen King,,
2661,1982,9,12,1982-9-12,12/9/1982,9/12/1982,Master of the Game,Sidney Sheldon,Sidney Sheldon,,
2662,1982,9,19,1982-9-19,19/9/1982,9/19/1982,Master of the Game,Sidney Sheldon,Sidney Sheldon,,
2663,1982,9,26,1982-9-26,26/9/1982,9/26/1982,Master of the Game,Sidney Sheldon,Sidney Sheldon,,
2664,1982,10,3,1982-10-3,3/10/1982,10/3/1982,Master of the Game,Sidney Sheldon,Sidney Sheldon,,
2665,1982,10,10,1982-10-10,10/10/1982,10/10/1982,Space,James Michener,James Michener,,
2666,1982,10,17,1982-10-17,17/10/1982,10/17/1982,Space,James Michener,James Michener,,
2667,1982,10,24,1982-10-24,24/10/1982,10/24/1982,Space,James Michener,James Michener,,
2668,1982,10,31,1982-10-31,31/10/1982,10/31/1982,Space,James Michener,James Michener,,
2669,1982,11,7,1982-11-7,7/11/1982,11/7/1982,Space,James Michener,James Michener,,
2670,1982,11,14,1982-11-14,14/11/1982,11/14/1982,Space,James Michener,James Michener,,
2671,1982,11,21,1982-11-21,21/11/1982,11/21/1982,Space,James Michener,James Michener,,
2672,1982,11,28,1982-11-28,28/11/1982,11/28/1982,Space,James Michener,James Michener,,
2673,1982,12,5,1982-12-5,5/12/1982,12/5/1982,Space,James Michener,James Michener,,
2674,1982,12,12,1982-12-12,12/12/1982,12/12/1982,Space,James Michener,James Michener,,
2675,1982,12,19,1982-12-19,19/12/1982,12/19/1982,Space,James Michener,James Michener,,
2676,1982,12,26,1982-12-26,26/12/1982,12/26/1982,Space,James Michener,James Michener,,
2677,1983,1,2,1983-1-2,2/1/1983,1/2/1983,Space,James Michener,James Michener,,
2678,1983,1,9,1983-1-9,9/1/1983,1/9/1983,Space,James Michener,James Michener,,
2679,1983,1,16,1983-1-16,16/1/1983,1/16/1983,Space,James Michener,James Michener,,
2680,1983,1,23,1983-1-23,23/1/1983,1/23/1983,Space,James Michener,James Michener,,
2681,1983,1,30,1983-1-30,30/1/1983,1/30/1983,Space,James Michener,James Michener,,
2682,1983,2,6,1983-2-6,6/2/1983,2/6/1983,Space,James Michener,James Michener,,
2683,1983,2,13,1983-2-13,13/2/1983,2/13/1983,Space,James Michener,James Michener,,
2684,1983,2,20,1983-2-20,20/2/1983,2/20/1983,Mistral's Daughter,Judith Krantz,Judith Krantz,,
2685,1983,2,27,1983-2-27,27/2/1983,2/27/1983,Space,James Michener,James Michener,,
2686,1983,3,6,1983-3-6,6/3/1983,3/6/1983,Space,James Michener,James Michener,,
2687,1983,3,13,1983-3-13,13/3/1983,3/13/1983,Space,James Michener,James Michener,,
2688,1983,3,20,1983-3-20,20/3/1983,3/20/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2689,1983,3,27,1983-3-27,27/3/1983,3/27/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2690,1983,4,3,1983-4-3,3/4/1983,4/3/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2691,1983,4,10,1983-4-10,10/4/1983,4/10/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2692,1983,4,17,1983-4-17,17/4/1983,4/17/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2693,1983,4,24,1983-4-24,24/4/1983,4/24/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2694,1983,5,1,1983-5-1,1/5/1983,5/1/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2695,1983,5,8,1983-5-8,8/5/1983,5/8/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2696,1983,5,15,1983-5-15,15/5/1983,5/15/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2697,1983,5,22,1983-5-22,22/5/1983,5/22/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2698,1983,5,29,1983-5-29,29/5/1983,5/29/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2699,1983,6,5,1983-6-5,5/6/1983,6/5/1983,The Little Drummer Girl,John le Carré,John le Carré,,
2700,1983,6,12,1983-6-12,12/6/1983,6/12/1983,Star Wars: Return of the Jedi:,Joan D. Vinge,Joan D. Vinge,,
2701,1983,6,19,1983-6-19,19/6/1983,6/19/1983,The Storybook Based on the Movie,,,,
2702,1983,6,26,1983-6-26,26/6/1983,6/26/1983,The Storybook Based on the Movie,,,,
2703,1983,7,3,1983-7-3,3/7/1983,7/3/1983,The Storybook Based on the Movie,,,,
2704,1983,7,10,1983-7-10,10/7/1983,7/10/1983,The Storybook Based on the Movie,,,,
2705,1983,7,17,1983-7-17,17/7/1983,7/17/1983,The Storybook Based on the Movie,,,,
2706,1983,7,24,1983-7-24,24/7/1983,7/24/1983,The Storybook Based on the Movie,,,,
2707,1983,7,31,1983-7-31,31/7/1983,7/31/1983,The Storybook Based on the Movie,,,,
2708,1983,8,7,1983-8-7,7/8/1983,8/7/1983,The Name of the Rose,Umberto Eco,Umberto Eco,,
2709,1983,8,14,1983-8-14,14/8/1983,8/14/1983,The Name of the Rose,Umberto Eco,Umberto Eco,,
2710,1983,8,21,1983-8-21,21/8/1983,8/21/1983,The Name of the Rose,Umberto Eco,Umberto Eco,,
2711,1983,8,28,1983-8-28,28/8/1983,8/28/1983,The Name of the Rose,Umberto Eco,Umberto Eco,,
2712,1983,9,4,1983-9-4,4/9/1983,9/4/1983,The Name of the Rose,Umberto Eco,Umberto Eco,,
2713,1983,9,11,1983-9-11,11/9/1983,9/11/1983,Poland,James Michener,James Michener,,
2714,1983,9,18,1983-9-18,18/9/1983,9/18/1983,Poland,James Michener,James Michener,,
2715,1983,9,25,1983-9-25,25/9/1983,9/25/1983,Poland,James Michener,James Michener,,
2716,1983,10,2,1983-10-2,2/10/1983,10/2/1983,Poland,James Michener,James Michener,,
2717,1983,10,9,1983-10-9,9/10/1983,10/9/1983,Poland,James Michener,James Michener,,
2718,1983,10,16,1983-10-16,16/10/1983,10/16/1983,Poland,James Michener,James Michener,,
2719,1983,10,23,1983-10-23,23/10/1983,10/23/1983,Poland,James Michener,James Michener,,
2720,1983,10,30,1983-10-30,30/10/1983,10/30/1983,Poland,James Michener,James Michener,,
